index,NO_OCDE_AREA_GERAL
79226ea95bee592f09c2f2f4cf258be1b43c7f34,"Engenharia, produção e construção"
189c04a06570d525a9ef70534be195de97fe6675,"Engenharia, produção e construção"
2563af6a7a1ef3878e50f5436232cf4f3beaf160,"Ciências sociais, negócios e direito"
187f6b82801e4d56dc2d0b466f05be0200dca71f,"Ciências sociais, negócios e direito"
b7e4a53f17725d19e314dfe9cfa83ecca443e7f0,"Ciências, matemática e computação"
5df3a15f00de9e260f2f9914fc38c9ebce00d834,"Ciências sociais, negócios e direito"
e6e9d0b01addf86853daa040575939617f70f347,"Ciências sociais, negócios e direito"
81326d3d490ba738ef42875876140c73f80e6e5e,"Ciências sociais, negócios e direito"
a952917f5f255adce415df6b03e175cc52ceb0db,"Ciências sociais, negócios e direito"
e712957394821da68c7d56cc3161a5608ce74d7b,"Ciências sociais, negócios e direito"
c89eb69cc16a821f3dfe12aa5d1855dc5ba3ab04,"Ciências, matemática e computação"
be3e85b108ece423230e370462bd957f6a48005a,"Ciências sociais, negócios e direito"
4f7deb41d82ba76fb13f8777ab74f9a6fd9d9c20,"Ciências sociais, negócios e direito"
8b8602cddf08bb8d145f5bab0bfcb7639a2f1347,"Ciências sociais, negócios e direito"
af11297bb5d24414cfe1fb30b5194c1aa2cd18d8,"Ciências sociais, negócios e direito"
69cf76ff2451e150a447725e2b1e77a93683d63a,"Ciências sociais, negócios e direito"
3746171d7f7f5ee4945d5d70272da702e98a8910,"Ciências sociais, negócios e direito"
9a7d968106e1d21a89d61dfd86c36d7565bef85a,"Ciências sociais, negócios e direito"
d6155762f65acda3c477e484883e423dd2f44408,"Ciências sociais, negócios e direito"
bcded1c09eab5d861c6e4232dc389ed9d2f24a30,"Ciências, matemática e computação"
84f7376a60dcb4fcb5d6a67d711555f576fd9a0e,"Ciências sociais, negócios e direito"
920f14b1f40df72dec29162aebe3d142fb0d0e27,"Ciências sociais, negócios e direito"
93c2e761fa094f19e87ad80e952f76c0f2526c96,"Ciências sociais, negócios e direito"
57fcfcefbb49d33db74ccfdca33939a418dd9ce9,"Ciências, matemática e computação"
2ba81759f8890616b59b1abe7d22c82ff80a5a36,"Ciências sociais, negócios e direito"
cae4b046f38dab2d5f64e716d387579d3fad5b6c,"Ciências sociais, negócios e direito"
76e4016c558f6bc9ef9b7dca79588d3aadebed8d,"Ciências sociais, negócios e direito"
6bb482766e2b9d94c6c0ba17c169423afb3ab64a,"Ciências sociais, negócios e direito"
cdf1819182eea21a55ee41edb574d03ef4004a3b,"Ciências sociais, negócios e direito"
4b11afd79afa1723a45b615819a638280b310d84,"Ciências sociais, negócios e direito"
f8d627357964967f5187f01e7ba39ef27615ab95,"Ciências sociais, negócios e direito"
5836e5f16c273a336061bd069d79a73990357d4b,"Ciências sociais, negócios e direito"
bb701acbf4d2659eb6d9a644a0a8c2ae4b41caa8,"Ciências sociais, negócios e direito"
c5242342d99c03833531c75947e36371ad3baa7d,"Ciências sociais, negócios e direito"
856eee7011d7272ce6677f4633bc622a18c54eaf,"Ciências sociais, negócios e direito"
b7e54b46bd92549f5573e6b784d4576bd44ff74f,"Engenharia, produção e construção"
bbc9e92e86433d964e6dbcf1a5bcf54275e3abd6,"Ciências sociais, negócios e direito"
bfaaefca048a81c4eebb13e6eeb8d6e001ff36b4,"Ciências sociais, negócios e direito"
5fb62504a00d0e1d559342e2eac1a50a60aeef01,"Ciências sociais, negócios e direito"
7aee12179ac52201a8c78f3fe3b89f3a120f5f94,"Ciências sociais, negócios e direito"
2b815f1231dfa66e5eae417d806c9154ace5045a,"Ciências sociais, negócios e direito"
64ced6e7e6aefd823ff30cfd8fed8e2b852ad828,"Ciências, matemática e computação"
7bc7c3118c4eecceca27c03413385ade9ff889c3,"Ciências sociais, negócios e direito"
4bbe5b1f648ecda1d95dc5d65293296af0071f10,"Ciências sociais, negócios e direito"
5b15760b0350ebd8f09a1da36db2d91a3e476078,"Ciências sociais, negócios e direito"
c666a7b299925f1134f98d99d9d3965d8360b555,"Ciências sociais, negócios e direito"
06c747141d404067d888d671e8e0384d029b45e0,"Ciências sociais, negócios e direito"
6e6d510b0f3b00c13ac09a6b60c5bcf305e88f18,"Ciências sociais, negócios e direito"
4addc8b9e71eed01465c24e0cfd6be0caefa704f,"Ciências sociais, negócios e direito"
f25a627b0b4ba78dbb5facc1cb163787f1fd912a,"Ciências sociais, negócios e direito"
dd7df6a1a86264c024790498deb32124e31fb732,"Engenharia, produção e construção"
78d627f49a21d7845c08118f238becc08caab9d1,"Ciências sociais, negócios e direito"
cfb51145d2a37c7a3246a2fc5e10bec1a6f8ae5a,"Ciências sociais, negócios e direito"
c02a0de17928977f4f824e4a10efdcea00aa4cb0,"Ciências sociais, negócios e direito"
033d60a77d4dfa8c69c3d79bbb8ad259512e5d27,"Ciências sociais, negócios e direito"
2bc8e55efe1c407c8f55586f0365962b00aa79e0,"Ciências sociais, negócios e direito"
c5a157b440f0d990f42d659584663dda61cbc476,"Ciências sociais, negócios e direito"
dcfc5e940fe77a404a61fba40b7f7ef64a7a4b36,"Ciências sociais, negócios e direito"
2dfeed19064213cc3d5ada7ab5319046f212bce3,"Ciências sociais, negócios e direito"
58e6fc5ba5d410e2eb6156618772b891ee736326,"Ciências sociais, negócios e direito"
18cc44c42be76393b3e9d4a3ed3d126779f15355,"Ciências sociais, negócios e direito"
eb456236b4e4f234382e3c67244efc6c503eb1fe,"Ciências sociais, negócios e direito"
7952a97d0130d11d8191ebba6e96ab55a5333d1a,"Ciências sociais, negócios e direito"
4f13e2374e872a0a1694acc343e079a60ace8b1b,"Ciências sociais, negócios e direito"
c8665c9f134190299750eea6d0ba54f06ad185b6,"Ciências sociais, negócios e direito"
30639f87960676194ef05fcccca747265059b157,"Ciências sociais, negócios e direito"
0c4022ff02d8f8b0bb4c5cb36f24d0c5f7af7a52,"Ciências sociais, negócios e direito"
687408ef77e2be9b04f0520cbcbc56cfe59593f3,"Ciências sociais, negócios e direito"
b3cb93d897a8e1af7870d0a0ed406050d694dccd,"Ciências sociais, negócios e direito"
be0e3f5661c4fca6b66c59d2668714ccd1c58c12,"Ciências sociais, negócios e direito"
3e702ee590254aa28f5d2f572ef6e2f53462a731,"Ciências, matemática e computação"
fa2746062fe364ccab34fb639fa279d4b8364c10,"Ciências sociais, negócios e direito"
646fbe100ba0ab6787ea00f012e6d3f183bf7798,"Ciências sociais, negócios e direito"
a5e7cb2b5800fa944572fdea93592005bffefc45,"Ciências sociais, negócios e direito"
6845978da8b96e0be6c1205a80f4d59709e90d97,"Ciências, matemática e computação"
1908fe4314a4e6d2230efd4de5440782b01e5e09,"Ciências, matemática e computação"
fca7f2d49b8c86457bef16aefd4a76a7b931a8c8,"Ciências sociais, negócios e direito"
861d19d25f234a00c3a97485b1f48e0649bda699,"Ciências sociais, negócios e direito"
f672603cf97199edec10ca1535adf4cdeb9305dc,"Ciências sociais, negócios e direito"
a6f96fb0db1717c1dcf7369af596928bdb16e9e8,"Ciências sociais, negócios e direito"
45f57f6d156363d1d33345cdd1bc2b7c8a606183,"Ciências sociais, negócios e direito"
fafa3f2ecf9b3e581e903cdde759cb978ff42bd4,"Ciências sociais, negócios e direito"
ec1f033ca5da511245db904a81ab517c8219559c,"Ciências sociais, negócios e direito"
efb006d904200d1c4060588a22c012981b9dcc07,"Ciências sociais, negócios e direito"
5b1a4f8c64de82ffdf0fbbbda783193fc54b913f,"Ciências sociais, negócios e direito"
583c0d0d08476b01e32a091547180d0d16251ddd,"Ciências sociais, negócios e direito"
f1a119ad74d03e6ce12cccfe1c6db82dc9d2ca8e,"Ciências sociais, negócios e direito"
51870663acc0ac502f594a972e8770ec2236884b,"Ciências sociais, negócios e direito"
61f9531ee0d203ca7747007acc8c9e2f3e2c50ac,"Ciências sociais, negócios e direito"
be50cfd22c46406524f1edbc8231e922e5e94889,"Ciências sociais, negócios e direito"
c4991a92da12a155dc1f02f0d522f08e3f50d7e5,"Ciências sociais, negócios e direito"
0afa0a23e653219a1993d8428149adfdc04ea9cf,"Ciências sociais, negócios e direito"
ef204399a69a05fb50d3a9d12c295932118cb0de,"Ciências sociais, negócios e direito"
514845d19cf5913826a26da3b9ca43967fd1a383,"Ciências sociais, negócios e direito"
50431b32674cca10d5346cf0d7f1285289bae196,"Ciências sociais, negócios e direito"
660f4197e118a01ea90530b1f0bfdeec73757602,"Ciências sociais, negócios e direito"
7329b449f46df60abaca81c80463ef3dd2add617,"Ciências sociais, negócios e direito"
0a8015b5e4bb46339f5600121e72c2d82f3769a5,"Ciências sociais, negócios e direito"
fdde30d8651976105ebca0f9fac11401648b0440,"Ciências sociais, negócios e direito"
3c9ee6b5f3154b0ef8e457689ce177b8165aea09,"Ciências sociais, negócios e direito"
d790a58862459d15db8487233ff3b0e95138d997,"Ciências sociais, negócios e direito"
46c6f4f613fbe1b25926770a27d6d724a73ee5c3,"Ciências sociais, negócios e direito"
90f5d5fc37aa7be5d9aaccd347efac284fcac974,"Ciências sociais, negócios e direito"
fbed99e613a28ede1002de6bbd17910c4e8041e9,"Ciências sociais, negócios e direito"
fd7d11294ee018a75d384b020e10c0691b8cfff0,"Ciências sociais, negócios e direito"
f8e5db8694084b60b1bfdf8ff65c51c42e6d1cd3,"Ciências sociais, negócios e direito"
de70fb97feef1a91126381958b1d148bbd954d0c,Humanidades e artes
0ea379007ac585e7b363beba1e6bbe22bbf28f04,"Ciências sociais, negócios e direito"
d9483b3cc624284f98f2626a6e958b07fb1c67c3,"Ciências sociais, negócios e direito"
efbd91b937a25a409107d85bccbfbae55bf93719,"Ciências sociais, negócios e direito"
122579ef69302731e0665db3472e55981b11863e,"Ciências sociais, negócios e direito"
1814198b6005edd515e870f3cf6411a546701caf,"Ciências sociais, negócios e direito"
4837cb920a9cd6687547a3224a0d64cdc5725ca6,"Ciências sociais, negócios e direito"
8029bb4ec599d35c873a8186cc379ad6291eeeaf,"Ciências sociais, negócios e direito"
294b2362e1234502f8c1ea699b0ef7323d2d2bcf,"Ciências, matemática e computação"
070a605a303f1b8e9f198eeb9f5c09b4c96200fd,"Ciências sociais, negócios e direito"
05ceb4367341d70071bc900c682fec74b97cdabf,"Ciências sociais, negócios e direito"
37aca38cc018c9e8140710d57660a3375f711587,"Ciências sociais, negócios e direito"
e0a7bc8ae54b63441bf069eb6de8dac54d5620e9,"Ciências sociais, negócios e direito"
6c83b04c834f704e688cc1833cd6e21cfee91a94,"Ciências sociais, negócios e direito"
c7aff1032492eb33a2cdd3b35ebfe881e8add009,"Ciências sociais, negócios e direito"
8a6c76f3068ff2380684ccd8babab2b8878b7a76,"Ciências sociais, negócios e direito"
9fd9e217455ca4f92aa4040f6e0bcf5af2111549,"Engenharia, produção e construção"
3f9b62604478bb9d52047de438b21f034b53f860,"Ciências, matemática e computação"
66d2070490c87bfa1a83d1fa4b25cda311b8b8ca,"Ciências sociais, negócios e direito"
d498ab477b764c19b84d5038ea2ce077b45232b2,"Ciências sociais, negócios e direito"
90f8786c0fb0aa92fe19fe959990a488c32cd6b9,"Ciências sociais, negócios e direito"
4e0e97a6348b88fcd9d423a0d794223da39e1da8,"Ciências sociais, negócios e direito"
9172862920def46e1ff994d10480dd8e09db4cc1,"Ciências sociais, negócios e direito"
63d8fb43c73f1c47a587f239e63c10bf6a8df3ab,"Ciências sociais, negócios e direito"
199c6ffae485399c7aee98a96cd0877b71ee32c5,"Ciências sociais, negócios e direito"
787f76375176e7201aac22a0f6e7087956ebe4e5,"Ciências sociais, negócios e direito"
d5a6c81f9cf8e7186cb40d229c7ab13d1f808c6b,"Ciências sociais, negócios e direito"
c70a973f5d2ade099b4cd8fc5d9d26ce00539768,"Ciências sociais, negócios e direito"
60436804cde1c8849e4d4fa35efa0bde8ecedf82,"Ciências sociais, negócios e direito"
c83872fa337df4596efbec5636cc29414c85f601,"Ciências sociais, negócios e direito"
c94c3bcf388b7bffd6a90670559c872e6f79add4,"Ciências sociais, negócios e direito"
d2db37647c32e7ac099d433c98788e01b290accd,"Ciências sociais, negócios e direito"
f448deb2ed2718ee195143218d39fa72c692aeb7,"Engenharia, produção e construção"
27c7007b623f30d27811110758b6acc697dafc9f,"Ciências sociais, negócios e direito"
16d4770ec359c3d8e5186708f11d77f2483a10fd,"Ciências sociais, negócios e direito"
a4e164d47143453427788a89cfaf6dbe05b36469,"Ciências sociais, negócios e direito"
3feff8717bc650eed7b152918b125eb05498dd5e,"Ciências sociais, negócios e direito"
207a7463d622185fdb37ea08f2f1b69818ef36c0,"Ciências sociais, negócios e direito"
248a69995a1b5b8c2ff39a461ebfb67d42ed047d,"Ciências sociais, negócios e direito"
8e370d7cab8bdee3f596526b0359173f1511907c,"Ciências sociais, negócios e direito"
a145d3e571d279a1c5f3b17d9b7c044213f4584a,"Ciências sociais, negócios e direito"
6f90091c85a555c6f59684e0928b3b766d4d7b95,"Ciências sociais, negócios e direito"
5368c76368c8105397393518a7395554a559bb7d,"Ciências sociais, negócios e direito"
30b0559743b5ce02ef58f3be20d8bcdc1f745327,"Ciências sociais, negócios e direito"
3b691b02bf55563b37c3529f18dcf8a405a6d6ee,"Ciências sociais, negócios e direito"
5e7e6f8c4aa9407506de27f2d9d6d6913fc9bcca,"Ciências sociais, negócios e direito"
5f59965e28663ff464a8ad8d40c6b3f43bfc2560,"Ciências, matemática e computação"
a5f2a458d1765b911f8d8c9c8302b3fc849592a4,"Ciências sociais, negócios e direito"
b898af4cb241c830b88b979ad9c453012b306a18,"Ciências sociais, negócios e direito"
b3103df19ccafcfb95998d9f18c6185800e67e95,"Ciências sociais, negócios e direito"
ac3796c6cb2873d1a3b0c6aa3c38d2433c41c357,"Ciências, matemática e computação"
edee2304be900e6c1a695b747619286f3460dddb,"Ciências sociais, negócios e direito"
421d87cc8402761c26c819200c723187034ef6aa,"Ciências sociais, negócios e direito"
67366dcfba8cff594557bd7b24a88e6ec3cb7a79,"Ciências sociais, negócios e direito"
c71054bdc95f13cac74f3e44e645b825a7285b57,"Ciências sociais, negócios e direito"
aa5a0a316d60b07f9084eb0eafbd40a6d20f4b6f,"Ciências, matemática e computação"
2c02cab3e4655337af854d9e91915ee80fac9f03,"Ciências sociais, negócios e direito"
b1414da9e631847f54278e12a84ed36f213e731e,"Ciências sociais, negócios e direito"
7a02d4525547b6556ced41526466b7a0461dd54d,"Ciências, matemática e computação"
54754f2b73839485f7d93e411cfa432f0947d32c,"Ciências sociais, negócios e direito"
03818ac53dcb5be218a3f8a5dc2da5a7893105c7,"Ciências sociais, negócios e direito"
ed1c73e02a4b04bdda91a5ea5cc35c2ce4b7008b,"Ciências, matemática e computação"
c89302681daebad552b8aa9c0c41129cf74a2003,"Ciências sociais, negócios e direito"
a0ccd6e691e21d56855804fae487a955db394040,"Ciências, matemática e computação"
15d78475b6e51ce14d198b6a79d50af027cbc8d0,"Ciências sociais, negócios e direito"
a8a7d3c5280703c8ad5eff269f4a1bd174deefb1,"Ciências, matemática e computação"
a3927935168ee7f1bad2117e21a80a4cf40c17c8,"Ciências sociais, negócios e direito"
74d5f5752282e9e72ad7138226938d61bac4e345,"Ciências sociais, negócios e direito"
39c8f84b4b19e059de1afb1bb1717c8d3b6a8d4d,"Ciências sociais, negócios e direito"
52f5f7a1f540cbeb191f3d91391a926806633fb3,"Ciências, matemática e computação"
94dd8739bd5ff6aee70e18d3c032ff4d962e3eb2,"Ciências, matemática e computação"
984e8d5589ef3914dce3331b051131e17c8dc389,Humanidades e artes
3c7af9467ab0eb7ddcc071b5d675eb9c17a8da22,"Ciências sociais, negócios e direito"
50f43766fc4b0a87943b6902c16a2e5d3636f51a,"Ciências sociais, negócios e direito"
b1000f71302b6af0844d83394cecf649891151cc,"Ciências sociais, negócios e direito"
a4f62be5cb57d512cf090bebffa1e4ff4faa5f06,"Ciências sociais, negócios e direito"
b49aaf58b0dff62e4f0510db44c14dd8af2625b3,"Ciências, matemática e computação"
a2aff6b8976e8492908c87515ba8ac816834fb27,"Ciências sociais, negócios e direito"
4815a5281c02ef39760bbcd50ef427540658e7fe,"Ciências sociais, negócios e direito"
79fa309154e8dc943876e4c6d2386e59bdf1c0d7,"Ciências sociais, negócios e direito"
a38aa2d94f79a94abf211aae3d97436265ef0462,"Ciências, matemática e computação"
fbdc54ae12d334b8b22f2ff25ccc80e1852e8ff3,"Ciências sociais, negócios e direito"
33db50add1c4ddf7c688cdf75ad072a701547837,"Ciências sociais, negócios e direito"
08eace6a9fc3721d94540100275d65e218421bf9,"Ciências sociais, negócios e direito"
6951a6621b454967f1af072481384da2be2316e0,"Engenharia, produção e construção"
f5fb08eaadfc0bcd4b96d9356e811cf30a83aa7c,"Ciências sociais, negócios e direito"
258c9191f19d1d9e71abbef97be0f4a3e1e50e74,"Ciências sociais, negócios e direito"
7d48ea9d3ae652fe606aa8292e19377a6bd022ce,"Ciências sociais, negócios e direito"
16eabf0c35d9779fd77b1cad561d6c1c1788970e,"Ciências sociais, negócios e direito"
9ba4f632a2f93feab61dd878e96e26b98e1fead0,"Ciências sociais, negócios e direito"
3f981f6729ed5a9cbf417b550203a83645b082af,"Ciências sociais, negócios e direito"
b2023fedae713f37efa2106d6f8e13a8e3b23f3c,"Ciências sociais, negócios e direito"
fa55362801b95174ef1675612ad55225a7b385c5,"Ciências sociais, negócios e direito"
ad9d920b337edbbb54a244ea82241a53d0e54499,"Ciências, matemática e computação"
55667bc9e9d7b16cbfde381217e57dc604781cf4,"Ciências sociais, negócios e direito"
d595240c1984d969b1b3dfc813de222d4aa0dd29,"Ciências, matemática e computação"
44a706100722e3cbc0511c8dd90fd332d2738821,"Ciências sociais, negócios e direito"
d38eb5ac57857470f0619cc154aba8c0cc19d688,"Ciências, matemática e computação"
bae06cb7c19bbb1c24568e8d34fe1ca40fd8fbc5,"Ciências sociais, negócios e direito"
82e323577ccba43608729f9e386ea91f2e80aafe,"Ciências sociais, negócios e direito"
1b3775286ee2f2c1bca8549d9d1c4fa3af454344,"Ciências sociais, negócios e direito"
1479b56f8d974f14ac577700b833e49e53467d1c,"Ciências sociais, negócios e direito"
a24a95c75ba2cdae3caf10957dd5a995deaf3a65,"Ciências sociais, negócios e direito"
a29a850c8c9d6104896406db203ad0439b70b3c8,"Ciências, matemática e computação"
284981535c17d21fc9d4b7cf82ea9d0253e619ab,"Ciências sociais, negócios e direito"
7836b3a748c098d0d14e98d40d2d728741c9355d,"Ciências sociais, negócios e direito"
e765d1ffd12840fc338531164b66e41af6b03971,"Ciências sociais, negócios e direito"
b15afbb4fffcce9218a676e27d7e6767eb4fd81e,"Ciências sociais, negócios e direito"
9e99e6db52a3af853f3fe52690a8fead0636176e,"Ciências sociais, negócios e direito"
be5e593852c9b85631b1775661486727e825c640,"Ciências sociais, negócios e direito"
8cfc60785350f9c0f78c79b2f144f71005f007fa,"Ciências sociais, negócios e direito"
68ff857a4a961f48d0f20700968f4561ee1a2810,Serviços
12bb2b7e1522fc2888eb7a234e17ccce7cc9f463,"Ciências sociais, negócios e direito"
962bc4b5f19c3fe6b748d82a4b9d50e0498312f0,"Ciências sociais, negócios e direito"
1c2a5d36f12bdccd650cc917b6e27f1eb30212c1,"Ciências, matemática e computação"
780dd3fb63de5eebcb200ff0dd73cac92f77f791,"Ciências sociais, negócios e direito"
25175d86c4f0e181aa3e2d53a5020706d9188113,"Ciências sociais, negócios e direito"
dee6df9b8670df8a388e5e2d80cb437e32fb8457,"Ciências, matemática e computação"
f3d811da5637a0111796f8627ba5a93e41d63a8e,"Ciências sociais, negócios e direito"
e20fb1ba91f97f386d10d4aacbbbb774ea03099e,"Ciências sociais, negócios e direito"
9a33b50e71250dcb2d95dde6d591595410a0e8fe,"Ciências sociais, negócios e direito"
2566fa9b498cd6dd6c3ad91718e95a28912f008d,"Ciências, matemática e computação"
cb8a6c82e08db3490c89d47f3c1bd9b657c6571b,"Ciências, matemática e computação"
8b8063612da468a2b4c8ba03dd19bccc59676d1d,"Ciências sociais, negócios e direito"
4800b69791ff4447a2f30b9e72ef663915da71be,"Ciências, matemática e computação"
88d9664361a91a38712a3210fe017b2bed95976d,"Ciências, matemática e computação"
183665998076c4b02b5a42da9688bce858f37378,"Ciências, matemática e computação"
c840ab319f7e3e813ae797ea234cff480a29e089,"Ciências sociais, negócios e direito"
91590afdfce6ec0ce8bad42f5a3c9d13bde9d74c,"Ciências sociais, negócios e direito"
01b34bc143b8a3e6960c615c9d86b09b4ecd7719,"Ciências, matemática e computação"
8674566ad9ad1c674517e1493ad79af6aa7dd50a,"Ciências sociais, negócios e direito"
0442a645f3f3b2e7c4a4f23f411bbf0dd0c42c40,"Ciências sociais, negócios e direito"
ddc79fef511173a26d36ee942f03ac4048b55a18,"Ciências, matemática e computação"
acba185d6eb883c810fcd827819c27e4e1f5eb1c,"Ciências sociais, negócios e direito"
a47b2238a3562d603a25f84a2a53c9c3970dde19,"Ciências sociais, negócios e direito"
dd653906613bd0c30901a976dd24ffd7a26fb303,"Ciências sociais, negócios e direito"
4e98ac02766beee3b352fee11369e2519b149796,"Ciências sociais, negócios e direito"
be29589fdd25ec12b460402b7ffd4f42edd51259,"Ciências sociais, negócios e direito"
acf9f8e77bb6c1da8fc6b0cf607624d9190d00d0,"Ciências sociais, negócios e direito"
0ff1b52609971db29b43a75b3d6d4c92f3f7d6e0,"Ciências sociais, negócios e direito"
22af9bbf6d305e36400d91e78d7d1123ef559c03,"Ciências sociais, negócios e direito"
d4ed9b8331807ca36759152530e7180ea466388c,"Ciências sociais, negócios e direito"
d953c972f9d927d3c9b55e5dd84e8c3e3ae55d0e,"Ciências sociais, negócios e direito"
6f2bced697a5db41de966c7b28cd91be14bf2013,"Ciências sociais, negócios e direito"
012167a5ea10df59eea462185f2e70f1e98dfe26,"Ciências sociais, negócios e direito"
611587a907210c8ffac1c549f7692254c4a13fa2,"Ciências, matemática e computação"
39f74909f7fff23adb3e6c4382226e71b2002a2d,"Ciências sociais, negócios e direito"
7710f8f81939d9406e6d8ce5807e6ded2197f0cf,"Ciências sociais, negócios e direito"
3fc9f60c7e2ed04ee17165cd50b1bc5cb4d2c496,"Ciências sociais, negócios e direito"
447698e19bbe3ad8a38772206e1ea6de31e5af92,"Ciências sociais, negócios e direito"
83d3b7d1c4b78ff52403182dc0524e539a7fea86,"Ciências sociais, negócios e direito"
0c8a447cbf86ea99ca801dd5d2a9b4e1665ea30f,"Ciências sociais, negócios e direito"
ae5f880f72b54b114d312e8a2549962454777749,"Ciências sociais, negócios e direito"
14c813e8dd3382feebdc733ed216c79519c93195,"Ciências, matemática e computação"
595010352bfe3785c9006d597a122ad96afb274b,"Ciências, matemática e computação"
4615e5a6c3d02fa209bc3b614683804d9e57df06,"Ciências sociais, negócios e direito"
e684e6e4d979a0e5d405ab4973412e6137e2ad18,"Ciências sociais, negócios e direito"
4d61565de2e7a3f166eccca317dda004f9eda885,"Ciências sociais, negócios e direito"
14764e885aab48212675715a620330200e328818,"Ciências sociais, negócios e direito"
74e46a3173415b983e94ea2bf63ea9e68210bbc9,"Ciências sociais, negócios e direito"
a0a75bb98a4b7e847e988e29b447e495badd5bdb,"Ciências, matemática e computação"
881e095618844315077b5a9e25a4e2426ddc3940,"Ciências sociais, negócios e direito"
8348ce0612dbe42b6de44c3a2b107fc7c6d9d3b5,"Ciências sociais, negócios e direito"
53ce563e8c5517ff9746aed983c8446f285c9cf9,"Ciências sociais, negócios e direito"
ca4f17495a98b31c1662b34eeabfa783bb90bc0b,"Ciências sociais, negócios e direito"
5bc0f84072f40a630fdac0f38dd4594a6a25954a,"Ciências sociais, negócios e direito"
c875242710f2128abc42e8604429c5656108f4ea,"Ciências sociais, negócios e direito"
d2370ddb41016dc5801d730549f2af8b80a79b0b,"Ciências sociais, negócios e direito"
01dd94c5f6360abf82b0d49fbf26ab165b9c3f4a,"Ciências, matemática e computação"
9ae8c0ed480a897edff6df1090e78ea10ec58d32,"Ciências sociais, negócios e direito"
c142f30128aea5f2086e037b9a1539fc379d967d,"Ciências sociais, negócios e direito"
3bd8b77f7bf8ea13216e2f9c8f18ac9e8e0378cc,"Ciências sociais, negócios e direito"
c269d607f0c268c25a9ef7ce2f510b65b1f23013,"Ciências sociais, negócios e direito"
64ebf12f9c633796b0654584f6052d4de20c82bb,"Engenharia, produção e construção"
01b5c10c2644aa89da885cf5029c594d8ef8f971,"Ciências sociais, negócios e direito"
150f3ebca591cc5af99e1c12b7fdbe9eb33aeb81,"Ciências sociais, negócios e direito"
45d291cbdddd22e8e5e42e1df21839672f7b0afe,"Ciências sociais, negócios e direito"
251c9988d2248d9bf334de21c29b91adefa9d892,"Ciências, matemática e computação"
ea9fb9a32505a51a24a94a5c77f17195664c1a74,"Engenharia, produção e construção"
20c5cc35800b18c147188d98060ed61134e933b3,"Ciências sociais, negócios e direito"
933440095b815ea667b0e47a9ad5d20e4f1f521d,"Ciências sociais, negócios e direito"
e5731ca35ff912df4173f4a2f0465469cfbfd6fb,"Ciências sociais, negócios e direito"
10afd25780cb904822fc08ed94ca95e1efe96158,"Ciências sociais, negócios e direito"
b3c3d76c5cb31aebe173d2992f91aa8895ff1946,"Ciências sociais, negócios e direito"
483e43688d7fff4a14440983404cd1c29dcd9571,"Ciências sociais, negócios e direito"
7e0bf7e420dc8d60695f53f690609c3cc1b3046c,Humanidades e artes
b6d22fb42ebdad8806e44f3ccd337fcb39e74659,"Ciências sociais, negócios e direito"
fdb4e9a473d0b42ff17fa3beda2b0797a7577748,"Ciências sociais, negócios e direito"
b172e0162b2917e0632d38ade48d99570e085de8,"Ciências sociais, negócios e direito"
30ee6dfa9bb52896c28bd9f62200668c5c34ff53,"Ciências sociais, negócios e direito"
f6cf2c793c0acd01a16be2126933dc0eeda80879,"Ciências sociais, negócios e direito"
4a0a4c1db35f73afa02a9bf206db72cae61bd7be,"Ciências sociais, negócios e direito"
c7ba17993b56a7305d40959e8f276e90d3bac818,"Ciências sociais, negócios e direito"
f482d08d46e5e6c6ab656eb2c91011b4704bf247,"Ciências sociais, negócios e direito"
c6d5170b255464e667112d6e0f5fc8493f66ae14,"Ciências sociais, negócios e direito"
12413fb817af032160ca2b6c852595b0107319a9,"Ciências sociais, negócios e direito"
ce5012fc8cb1d01a9e06f9a71cdf58c1ee0a07d2,Humanidades e artes
bb5f6816a2b714d3c12c208c2c6a2e16f06026f0,"Ciências sociais, negócios e direito"
4b795f6c9c3a559e587456b6be58a50027c9ab53,"Ciências sociais, negócios e direito"
8c871eb4a5ac3448923afb690463622e57e5d1a8,"Ciências sociais, negócios e direito"
23991e08ff684665d1bb9871655cf5cd9ee99874,"Ciências sociais, negócios e direito"
5c6f7ee7944866eb4f736e44284f4d586990306a,"Ciências sociais, negócios e direito"
61b60729e9d37110d74670c998da77be9e6f9858,"Ciências sociais, negócios e direito"
b95809ed35a68a8dd0228afab5fc7b2abfb34b13,"Ciências, matemática e computação"
74e3e5cbd860fbaab001fd72dc7f2d16288cd795,"Ciências sociais, negócios e direito"
494b5d4bd6078952ae81ed037faf109a108105a0,"Ciências sociais, negócios e direito"
76a758ecaf728046681688dadc2103abe41c8840,"Ciências sociais, negócios e direito"
2aa0d68a383d22fca35a489be8b014adb9a8c298,"Ciências sociais, negócios e direito"
7f3071cd7a09878068df224da55dcb396a513675,"Ciências sociais, negócios e direito"
53ab52978fc823c026c494b1b574164e572670dc,"Ciências sociais, negócios e direito"
438b41f1185aa6b6cae1707d597aa4661aef8278,"Ciências, matemática e computação"
e7ca6843c1e627f9e2ec81d925814f0ee1cd66b2,"Ciências sociais, negócios e direito"
a070b5da0b8a46b006aeb5458ecf631a0be4f522,Humanidades e artes
4393221f17c652715e94b42bdc6ba542356c6062,Humanidades e artes
c9c26bc32044c8482b811db120491ac4de034800,"Ciências sociais, negócios e direito"
